FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-676b,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,322,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-676a,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,18,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6769,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6768,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6767,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona albolineata,Dirona albolineata,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6766,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,4,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6765,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha modesta,Triopha modesta,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6764,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6763,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6762,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,15,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6761,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,20,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6760,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,5,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675f,923400143,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC5,Taylor Rock,48.83,-125.2,2021-04-28,6.5,RLS,4,14:50:00,,,2,2,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,27,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675e,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer productus,Cancer productus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675d,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia producta,Pugettia producta,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675c,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675b,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-675a,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6759,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6758,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,19,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6757,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,9,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6756,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,7,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6755,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,111,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6754,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,14,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6753,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,5,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6752,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,7.5,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6751,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,3,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6750,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,4,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674f,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,15,5,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674e,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,20,4,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674d,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,25,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674c,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,15,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674b,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Montereina nobilis,Montereina nobilis,0,4,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-674a,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris hudsoni,Acanthodoris hudsoni,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6749,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia festiva,Tritonia festiva,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6748,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,2.5,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6747,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6746,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6745,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6744,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,12.5,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6743,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,15,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6742,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,12,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6741,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,,Fissurellidae,Diodora aspera,Diodora aspera,0,6,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6740,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673f,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer productus,Cancer productus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673e,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673d,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673c,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673b,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,15,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-673a,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia leviuscula,Henricia leviuscula,0,6,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6739,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,6,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6738,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,122,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6737,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,12,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-6736,923400144,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2021-04-30,6,RLS,3,10:30:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,7.5,2,,POINT (-125.1500015258789 48.83000183105469)
